"offset","length","en","id"
"826582","171","Succinctly put. Now, it's been a while since I've read my field survival manual, but I'm pretty sure dead guys rotting in your water supply is what's known as a bad thing.","Singkatnya. Sekarang, sudah lama sejak saya membaca panduan bertahan hidup di lapangan, tapi saya cukup yakin mayat yang membusuk di persediaan air Anda adalah hal yang buruk."
"826754","12","Target down.","Targetkan ke bawah."
"826767","61","Remember when the army was still dropping emergency supplies?","Ingatkah saat tentara masih memberikan pasokan darurat?"
"826829","8","Gun Shop","Toko Senjata"
"826838","25","Incoming. Clear the area!","Masuk. Kosongkan area tersebut!"
"826864","39","We've got a bit of a problem out there.","Kami punya sedikit masalah di luar sana."
"826904","131","Numbs the pain, but won't help serious wounds. Typical over-the-counter stuff. Tastes like ass, but knocks out just about anything.","Mematikan rasa sakit, tapi tidak akan menyembuhkan luka serius. Barang-barang biasa yang dijual bebas. Rasanya seperti keledai, tapi bisa menghancurkan apa saja."
"827036","110","Not really. The occasional squabble over resources, and y'know, we saw some riots in the first couple of days.","Tidak terlalu. Terjadi perselisihan sesekali mengenai sumber daya, dan tahukah Anda, kami melihat beberapa kerusuhan dalam beberapa hari pertama."
"827149","41","Even potential criminals deserve to live.","Bahkan calon penjahat pun berhak untuk hidup."
"827191","66","That's what made Marshall great, and it's what made America great.","Itulah yang menjadikan Marshall hebat, dan itulah yang menjadikan Amerika hebat."
"827258","77","Well, looks like we're not evicted, yet. Keeping an eye on Alan though. -%1$s","Sepertinya kita belum diusir. Tapi tetap awasi Alan. -%1$s"
"827336","21","TRUST GAINED (Rescue)","KEPERCAYAAN DIPEROLEH (Penyelamatan)"
"827358","105","Then why on earth would you think I'm interested? I need brain tissue samples, and I need them yesterday!","Lalu kenapa menurutmu aku tertarik? Saya memerlukan sampel jaringan otak, dan saya membutuhkannya kemarin!"
"827464","50","We're gonna need some food to stay alive out here.","Kita akan membutuhkan makanan untuk tetap hidup di sini."
"827515","28","That's all to see this time.","Itu saja yang bisa dilihat kali ini."
"827544","174","The Survivor page shows information on your character, such as Name, Equipment, Traits, Skills, and Status. Use the D-pad to highlight specific items to see more information.","Halaman Survivor menampilkan informasi tentang karakter Anda, seperti Nama, Peralatan, Sifat, Keterampilan, dan Status. Gunakan D-pad untuk menyorot item tertentu guna melihat informasi lebih lanjut."
"827720","180","You can also use D-pad [xi_dpad_left] to manage items in your inventory. This is where you will Equip and Unequip weapons, Reload guns, Use consumables, and Destroy unwanted items.","Anda juga dapat menggunakan D-pad [xi_dpad_left] untuk mengelola item di inventaris Anda. Di sinilah Anda akan Melengkapi dan Melepaskan senjata, Memuat ulang senjata, Menggunakan bahan habis pakai, dan Menghancurkan item yang tidak diinginkan."
"827901","88","A meathead who's more concerned about the lack of football than he is about the zombies.","Seorang bodoh yang lebih peduli dengan kurangnya sepak bola daripada zombie."
"827995","48","I really just have no idea what to do right now.","Aku benar-benar tidak tahu harus berbuat apa saat ini."
"828044","66","Anyways. Now's the time to get tough and get going. You can do it.","Omong-omong. Sekaranglah waktunya untuk bersikap tegar dan maju. Kamu bisa."
"828111","75","[message looping tone] One one lima november nine nine india six one oscar.","[nada perulangan pesan] Satu satu lima november sembilan sembilan india enam satu oscar."
"828187","45","This right here? Why you should listen to me.","Ini di sini? Mengapa Anda harus mendengarkan saya."
"828233","20","SitRep: Philadelphia","Perwakilan Duduk: Philadelphia"
"828254","38","Start a Scenario at Breakdown Level 2.","Mulai Skenario di Breakdown Level 2."
"828293","9","This way.","Lewat sini."
"828303","61","If you need to resupply before you head out check the locker.","Jika Anda perlu mengisi ulang sebelum berangkat, periksa loker."
"828365","15","Crisis averted.","Krisis dapat dihindari."
"828381","22","Determined to survive.","Bertekad untuk bertahan hidup."
"828404","24","LOG: Doctor Horn Located","LOG: Lokasi Dokter Horn"
"828429","15","Liked Gardening","Suka Berkebun"
"828445","8","Brewster","pembuat bir"
"828454","41","Everyone is still sore from the last set.","Semua orang masih kesakitan sejak set terakhir."
"828496","10","Back/Pause","Kembali/Jeda"
"828507","64","Hey look, I can load up whenever you want. We'll just get going.","Hei lihat, aku bisa memuatnya kapan saja kamu mau. Kita berangkat saja."
"828572","15","Head into town.","Pergilah ke kota."
"828588","144","Anybody else notice how %1$s just seems to stay calm no matter what? Maybe it should worry me, but I actually find it kind of reassuring. - %2$s","Adakah yang memperhatikan bagaimana %2$s tampak tetap tenang apa pun yang terjadi? Mungkin itu membuatku khawatir, tapi sebenarnya menurutku itu agak menenangkan. - %2$s"
"828733","17","%1$s led the way.","%1$s memimpin."
"828751","28","Trait Discovered: Priorities","Sifat yang Ditemukan: Prioritas"
"828780","56","Click in on [camera] to toggle zoom with scoped weapons.","Klik pada [camera] untuk mengaktifkan zoom dengan senjata terlindung."
"828845","33","I've got a lead on some supplies.","Aku mendapat petunjuk tentang beberapa perbekalan."
"828879","20","Target Snap Distance","Jarak Jepretan Sasaran"
"828901","38","Something just came in over the radio.","Sesuatu baru saja masuk melalui radio."
"828951","13","Milo Eldridge","Milo Eldridge"
"828965","13","The Commander","Komandan"
"828979","121","The import process failed for some reason. You may be suffering connectivity issues, or the file itself may be corrupted.","Proses impor gagal karena beberapa alasan. Anda mungkin mengalami masalah konektivitas, atau file itu sendiri mungkin rusak."
"829101","16","Microphone Stand","Dudukan Mikrofon"
"829118","35","Looks like trouble heading our way.","Sepertinya ada masalah yang menghampiri kita."
"829154","36","Shit, that feels great. Thanks, doc.","Sial, rasanya luar biasa. Terima kasih, dok."
"829191","48","Follows player around, even outside of missions.","Mengikuti pemain ke mana pun, bahkan di luar misi."
"829240","24","EXTRACTED: Hadley Westen","DIEKSTRAKSI: Hadley Westen"
"829265","10","Wolf Sword","Pedang Serigala"
"829276","13","There you go.","Ini dia."
"829290","23","SitRep: Local Update #1","SitRep: Pembaruan Lokal #1"
"829314","22","Controller Sensitivity","Sensitivitas Pengontrol"
"829337","12","Whenever you","Kapanpun kamu"
"829352","11","re ready, I","siap, aku"
"829366","28","ll pack up the radio and go.","Aku akan mengemasi radionya dan pergi."
"829395","43","Hates this town and everyone in it. Posers.","Benci kota ini dan semua orang di dalamnya. Masalah sulit."
"829439","20","Boxes of Medications","Kotak Obat"
"829460","131","Madison Grant was Thomas Horn's graduate assistant and close confidante. If anyone can decipher the notes he left behind, it's her.","Madison Grant adalah asisten lulusan Thomas Horn dan orang kepercayaan dekatnya. Jika ada yang bisa menguraikan catatan yang ditinggalkannya, itu dia."
"829597","62","A package of lifesaving supplies, including food and medicine.","Paket perbekalan yang menyelamatkan nyawa, termasuk makanan dan obat-obatan."
"829660","86","Might want to start here. She always did love the place. I think her parents owned it.","Mungkin ingin memulai dari sini. Dia selalu menyukai tempat itu. Saya pikir orang tuanya adalah pemiliknya."
"829747","21","Graphics - Ultra Spec","Grafik - Spesifikasi Ultra"
"829769","31","Zeds are inside the south gate!","Zeds ada di dalam gerbang selatan!"
"829808","80","That guy was just as tough as you'd fear... and faster than you'd expect. - %1$s","Orang itu sekuat yang Anda takuti... dan lebih cepat dari yang Anda duga. - %1$s"
"829889","28","Part of the job description.","Bagian dari deskripsi pekerjaan."
"829918","25","RECOVERY: I'm back, baby!","PEMULIHAN: Aku kembali, sayang!"
"829944","113","The kind of leader that everyone loves to serve. Puts the needs of individuals first, and their own goals second.","Tipe pemimpin yang disukai semua orang untuk dilayani. Mengutamakan kebutuhan individu, dan tujuan mereka sendiri di urutan kedua."
"830058","71","Before we can do that, though, we need to find a way to get some power.","Namun, sebelum kita dapat melakukan itu, kita perlu menemukan cara untuk mendapatkan kekuatan."
"830130","57","... maybe you should check the size of your bank account.","... mungkin Anda harus memeriksa ukuran rekening bank Anda."
"830188","28","So what are you going to do?","Jadi apa yang akan kamu lakukan?"
"830217","38","MISSION: Trade Opportunity (Materials)","MISI: Peluang Perdagangan (Material)"
"830256","67","Like the mighty crocodile, I'm very dangerous over short distances.","Seperti buaya perkasa, saya sangat berbahaya dalam jarak dekat."
"830324","80","We need an infirmary. We can't keep cramming sick people in with the rest of us.","Kami membutuhkan rumah sakit. Kita tidak bisa terus menerus menjejali orang sakit bersama kita semua."
"830405","12","Pistol: G 33","Pistol: G 33"
"830418","158","Everything went to hell at the Vet Clinic. I think Alan still made it out with the medicine, but no one here's gonna trust me for a long time, I think. - %1$s","Semuanya menjadi kacau di Klinik Dokter Hewan. Kurasa Alan masih bisa sembuh dengan obatnya, tapi menurutku tidak ada seorang pun di sini yang akan mempercayaiku untuk waktu yang lama. - %1$s"
"830577","47","I'll just put these with the rest of the stuff.","Aku akan menaruh ini bersama barang-barang lainnya."
"830630","92","Caution is key--now I'm less likely to break stuff when I search. (Special Technique: Ninja)","Kuncinya adalah kehati-hatian--sekarang saya cenderung tidak merusak barang saat melakukan penelusuran. (Teknik Khusus: Ninja)"
"830723","16","In position now.","Dalam posisi sekarang."
"830740","76","Keep an eye out for zombies--I'll be as quiet as I can, but, well... hammer.","Waspadai zombie--Saya akan diam semampu saya, tapi, yah... palu."
"830817","118","I'm sorry. I know I let you down, I know this is a coward's way out, but I just can't. I'll see you soon, Mama. - %1$s","Saya minta maaf. Aku tahu aku mengecewakanmu, aku tahu ini jalan keluar seorang pengecut, tapi aku tidak bisa. Sampai jumpa lagi, Ma. - %1$s"
"830942","42","We really aren't ready for another attack.","Kami benar-benar belum siap untuk serangan lain."
"830985","34","We're going to clear that LZ, now!","Kami akan membersihkan LZ itu, sekarang!"
"831020","13","Exit Strategy","Strategi Keluar"
"831034","121","I am SO sorry, %2$s. You have to know it was an accident. I would never, ever do anything like that intentionally. - %1$s","Saya sangat menyesal, %1$s. Anda harus tahu itu kecelakaan. Saya tidak akan pernah melakukan hal seperti itu dengan sengaja. - %1$s"
"831156","38","Good supply of AMMO in their location.","Persediaan amunisi yang baik di lokasi mereka."
"831195","54","American variant of the famous Swedish C. Gustav m/45.","Varian Amerika dari C. Gustav m/45 Swedia yang terkenal."
"831250","21","That was pretty good.","Itu cukup bagus."
"831280","43","Black pen on the back of a granola bar box.","Pena hitam di bagian belakang kotak granola bar."
"831324","13","Invert Y-Axis","Balikkan Sumbu Y"
"831338","20","Gonna have to drive.","Harus mengemudi."
"831359","51","Concerned about our lack of construction materials.","Prihatin dengan kekurangan bahan bangunan kami."
"831411","19","RV: Engine Repaired","RV: Mesin Diperbaiki"
"831431","17","Back from patrol.","Kembali dari patroli."
"831449","78","Refills some brass to generate several magazines' worth of .50 BMG ammunition.","Mengisi ulang beberapa kuningan untuk menghasilkan amunisi .50 BMG senilai beberapa magasin."
"831535","60","TIP: [xi_dpad_down] (D-pad) to talk to Pastor William again.","TIPS: [xi_dpad_down] (D-pad) untuk berbicara lagi dengan Pendeta William."
"831596","26","You wanna talk about that?","Anda ingin membicarakan hal itu?"
"831623","47","I was afraid of that. Better keep an eye on it.","Saya takut akan hal itu. Lebih baik awasi itu."
"831671","80","I know, exciting life, right? Hell, I barely knew how to get to the post office.","Saya tahu, hidup yang menyenangkan, bukan? Sial, saya hampir tidak tahu bagaimana menuju ke kantor pos."
"831752","31","Doc Hanson is a miracle worker.","Doc Hanson adalah pembuat keajaiban."
"831784","14","%1$s got sick.","%1$s jatuh sakit."
"831799","16","A few extra mags","Beberapa majalah tambahan"
"831816","65","Spotted someplace interesting. Should be some useful stuff there.","Terlihat di suatu tempat yang menarik. Seharusnya ada beberapa hal berguna di sana."
"831889","32","Somebody take out that screamer!","Seseorang keluarkan screamer itu!"
"831922","30","Search and Rescue: Nothing Yet","Pencarian dan Penyelamatan: Belum Ada"
"831953","21","Watch the barricades!","Awasi barikade!"
"831975","10","Get ready!","Bersiap!"
"831986","32","Shotgun Specialization Improved!","Spesialisasi Senapan Ditingkatkan!"
